"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"data_miesiac";"pora_roku";"lon";"lat"
"20752";742;"";"";"Dembowskiego Edwarda  96 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i c.o.w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-01-19";"1447/15";"1452/15";"2015-03-27";2015;1;"2015-01-01";50;"2015_01";"Zima";17,1042486;51,1067169
"20753";743;"";"";"ToruÒska  2D ";"bud.handlowo-uslugowe";"przebudowa lokalu us≥ugowego o funkcji biurowej na gabinet stomatologiczny";"przebudowa";"2015-01-26";"2219/15";"1453/15";"2015-03-27";2015;1;"2015-01-01";45;"2015_01";"Zima";17,0667139;51,131918
"20754";744;"";"";"O≥awska 9 ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"urzπdzenie";"2015-02-20";"5361/15";"1455/15";"2015-03-27";2015;2;"2015-02-01";26;"2015_02";"Zima";17,0345829;51,108515
"20755";745;"";"";"Samborska  25 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i przewodÛw wentylacyjnych w budynku";"inst.wewnÍtrzna";"2015-03-06";"7169/15";"1456/15";"2015-03-27";2015;3;"2015-03-01";16;"2015_03";"Wiosna";16,939826;51,098382
"20756";746;"";"";"Reja Miko≥aja  35 ";"rurociπgi kanalizac.sieci rozdzielczej";"montaø poziomÛw wewnÍtrznej instalacji kanalizacji sanitarnej i ogÛlnosp≥awnej w budynku";"przebudowa";"2015-03-11";"7626/15";"1457/15";"2015-03-27";2015;3;"2015-03-01";13;"2015_03";"Wiosna";17,0585763;51,1174741
"20757";747;"";"";"Trzebnicka  28 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø poziomu wewnÍtrznej instalacji wodociagowej w budynku";"inst.wewnÍtrzna";"2015-02-23";"5388/15";"1459/15";"2015-03-27";2015;2;"2015-02-01";25;"2015_02";"Zima";17,0357169;51,1230599
"20758";748;"";"";"Bierutowska  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej úredniego napiÍcia oraz z≥πcza kablowego úredniego napiÍcia dla zasilania budynku";"nowe";"2015-01-28";"2533/15";"1460/15";"2015-03-27";2015;1;"2015-01-01";43;"2015_01";"Zima";17,1367024;51,1540364
"20759";749;"";"";"Rdestowa 7 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-06";"7170/15";"1463/15";"2015-03-27";2015;3;"2015-03-01";16;"2015_03";"Wiosna";16,891534;51,110372
"20760";750;"";"";"Lubska 12D ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2014-07-16";"23021/14";"1464/15";"2015-03-27";2014;7;"2014-07-01";183;"2014_07";"Lato";16,8338026;51,1483387
"20761";751;"";"";"Nadolicka  19 ";"bud.mieszkalne jednorodzinne";"odmowa";"nowe";"2015-01-22";"1957/15";"1465/15";"2015-03-27";2015;1;"2015-01-01";47;"2015_01";"Zima";17,1597166;51,0966165
"20762";752;"";"";"Mokra";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-01-26";"2271/15";"1466/15";"2015-03-27";2015;1;"2015-01-01";45;"2015_01";"Zima";16,8468156;51,1691039
"20763";753;"";"";"Pi≥sudskiego JÛzefa Mar.  15-17 ";"bud.biurowe";"przebudowa poddasza budynku z przeznaczeniem na siedzibÍ delegatury urzÍdu komunikacji elektronicznej";"przebudowa";"2015-01-22";"1922/15";"1467/15";"2015-03-27";2015;1;"2015-01-01";47;"2015_01";"Zima";17,0385376;51,1078852
"20764";754;"";"";"PiÒska 7,9 ";"bud.mieszkalne jednorodzinne";"umorzenie";"przebudowa";"2015-03-03";"6626/15";"1471/15";"2015-03-30";2015;3;"2015-03-01";20;"2015_03";"Wiosna";16,9471737;51,0951039
"20765";755;"";"";"Che≥moÒskiego JÛzefa  16 ";"bud.szkÛ≥ i instytucji badawczych";"budowa pi≥kochwytÛw przy obiekcie swfis politechniki wroc≥awskiej";"";"2015-03-10";"7564/15";"1476/15";"2015-03-30";2015;3;"2015-03-01";15;"2015_03";"Wiosna";17,0902474;51,1009614
"20766";756;"";"";"Bierutowska  65-67 ";"bud.biurowe";"przebudowa budynku biurowego";"przebudowa";"2015-03-05";"6883/15";"1481/15";"2015-03-30";2015;3;"2015-03-01";18;"2015_03";"Wiosna";17,1336722;51,151813
"20767";757;"";"";"Zag≥oby Onufrego  35 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego jednorodzinnego w zabudowie  bliøniaczej";"rozbudowa";"2015-02-04";"3324/15";"1482/15";"2015-03-30";2015;2;"2015-02-01";39;"2015_02";"Zima";16,9275789;51,1178826
"20768";758;"";"";"Szczytnicka 9 ";"bud.biurowe";"przebudowa fragmentu parteru/lokal us≥ugowy 04,100.u.04/ w budynku biurowym z gzÍúciπ us≥ugowπ/""green day"" na lokal biurowy";"przebudowa";"2015-02-13";"4569/15";"1487/15";"2015-03-30";2015;2;"2015-02-01";32;"2015_02";"Zima";17,0512002;51,1135801
"20769";759;"";"";"Czo≥gistÛw  31 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym";"inst.wewnÍtrzna";"2015-03-25";"9376/15";"1488/15";"2015-03-30";2015;3;"2015-03-01";4;"2015_03";"Wiosna";17,0169779;51,055112
"20770";760;"";"";"Nefrytowa  ";"rurociπgi wodociπg.sieci rozdzielczej";"budowa sieci wodociagowej ,kanalizacji sanitarnej i kanelizacji deszcowej";"nowe";"2015-01-27";"2336/15";"1489/15";"2015-03-30";2015;1;"2015-01-01";45;"2015_01";"Zima";17,0231964;51,0487803
"20771";761;"";"";"KrÍta  16";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"remont";"2014-11-18";"37136/14";"1491/15";"2015-03-30";2014;11;"2014-11-01";95;"2014_11";"JesieÒ";17,0394838;51,1239378
"20772";762;"";"";"FilomatÛw 9";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-01-27";"2347/15";"1492/15";"2015-03-30";2015;1;"2015-01-01";45;"2015_01";"Zima";17,050393;51,142323
"20773";763;"";"";"Kluczborska  19";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-02-06";"3562/15";"1493/15";"2015-03-30";2015;2;"2015-02-01";37;"2015_02";"Zima";17,0465768;51,1224771
"20774";764;"";"";"FranciszkaÒski Plac 1-3 ";"bud.szkÛ≥ i instytucji badawczych";"rozbudowa,nadbudowa i przebudowa budynku szko≥y";"rozbudowa";"2015-01-27";"2411/15";"1494/15";"2015-03-30";2015;1;"2015-01-01";45;"2015_01";"Zima";17,0302629;51,106863
"20775";765;"";"";"W≥adys≥awa £okietka  ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"przebudowa";"2015-01-23";"2088/15";"1495/15";"2015-03-30";2015;1;"2015-01-01";47;"2015_01";"Zima";17,0354132;51,1185407
"20776";766;"";"";"Henryka Probusa  ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"inst.wewnÍtrzna";"2015-01-15";"1209/15";"1499/15";"2015-03-30";2015;1;"2015-01-01";53;"2015_01";"Zima";17,037709;51,1185764
"20777";767;"";"";"Magellana Ferdynanda  ";"ulice i drogi pozosta≥e";"budowa zjazdÛw";"nowe";"2015-03-17";"8496/15";"1501/15";"2015-03-30";2015;3;"2015-03-01";10;"2015_03";"Wiosna";17,1216276;51,1116821
"20778";768;"";"";"Brylantowa  ";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu úredniego ciúnienia";"nowe";"2015-02-19";"5094/15";"1506/15";"2015-03-31";2015;2;"2015-02-01";29;"2015_02";"Zima";17,0278694;51,0490594
"20779";769;"";"";"Biegasa Boles≥awa  3 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-03-06";"7033/15";"1508/15";"2015-03-31";2015;3;"2015-03-01";18;"2015_03";"Wiosna";17,0848957;51,0997353
"20780";770;"";"";"Klasztorna  ";"linie elektroener.i telekom.rozdzielcz.";"budowa stacji transformatorowej oraz linii kablowych úredniego i niskiego napiÍcia dla zasilania budynkow mieszkalnych wielorodzinnych";"nowe";"2015-02-20";"5215/15";"1509/15";"2015-03-31";2015;2;"2015-02-01";28;"2015_02";"Zima";17,0442231;51,0605968
"20781";771;"";"";"Chwa≥kowska 5 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazowej w budynku mieszkalnym jednorodzinnym";"inst.wewnÍtrzna";"2015-03-17";"8393/15";"1510/15";"2015-03-31";2015;3;"2015-03-01";11;"2015_03";"Wiosna";16,909561;51,159118
"20782";772;"";"";"Szewska  44-46 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu gastronomicznego";"przebudowa";"2015-03-06";"7181/15";"1513/15";"2015-03-31";2015;3;"2015-03-01";18;"2015_03";"Wiosna";17,035938;51,1135022
"20783";773;"";"";"Na Polance  4A";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-02-19";"5069/15";"1514/15";"2015-03-31";2015;2;"2015-02-01";29;"2015_02";"Zima";17,0346939;51,133587
"20784";774;"";"";"Moúcickiego Ignacego  37 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o.w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-03-05";"6974/15";"1518/15";"2015-03-31";2015;3;"2015-03-01";19;"2015_03";"Wiosna";17,0837389;51,0640541
"20785";775;"";"";"Siedlecka 8 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2014-12-19";"40928/14";"1519/15";"2015-03-31";2014;12;"2014-12-01";73;"2014_12";"Zima";16,9200029;51,166816
"20786";776;"";"";"Agrestowa  ";"bud.mieszkalne jednorodzinne";"wykonanie instalacji gazu,wody zimnej,c.w.u.,kanaliz.sanit.,c.o.,schodÛw wewnÍtrznych w 3 budynkach mieszk. jednorodzinnych";"inst.wewnÍtrzna";"2015-02-24";"5608/15";"1520/15";"2015-03-31";2015;2;"2015-02-01";26;"2015_02";"Zima";17,0170834;51,0643065
"20787";777;"";"";"Grudziπdzka  57 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i c.o. w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-03-02";"6476/15";"1523/15";"2015-03-31";2015;3;"2015-03-01";22;"2015_03";"Wiosna";17,072615;51,136334
"20788";778;"";"";"Drogos≥awicka  25 ";"bud.mieszkalne jednorodzinne";"przebudowa czÍúci pomieszczeÒ w budynku jednorodzinnym";"przebudowa";"2015-03-18";"8647/15";"1525/15";"2015-03-31";2015;3;"2015-03-01";10;"2015_03";"Wiosna";16,901243;51,1455119
"20789";779;"";"";"åwiÍtoch≥owicka 37 ";"bud.mieszkalne jednorodzinne";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-17";"8469/15";"1527/15";"2015-03-31";2015;3;"2015-03-01";11;"2015_03";"Wiosna";17,137944;51,1125959
"20790";780;"";"";"Wietnamska 1 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-18";"8577/15";"1528/15";"2015-03-31";2015;3;"2015-03-01";10;"2015_03";"Wiosna";17,083977;51,0626399
"20791";781;"";"";"Fieldorfa Augusta Emila Gen.  ";"ulice i drogi pozosta≥e";"budowa tymczasowej drogi zjazdowej";"tymczasowe";"2015-02-05";"3467/15";"1538/15";"2015-04-01";2015;2;"2015-02-01";40;"2015_02";"Zima";16,9059261;51,1424425
"20792";782;"";"";"Szewczenki Tarasa  22 ";"bud.mieszkalne jednorodzinne";"nadbudowa budynku jednorodzinnego";"rozbudowa";"2015-02-04";"3270/15";"1539/15";"2015-04-01";2015;2;"2015-02-01";41;"2015_02";"Zima";17,1275422;51,140278
"20793";783;"";"";"Krakowska 124 ";"linie telekomunikacyjne dalek.zasiÍgu";"rozbudowa stacji bazowej telefonii komÛrkowej";"rozbudowa";"2012-05-14";"15977/12";"1540/15";"2015-04-01";2012;5;"2012-05-01";753;"2012_05";"Wiosna";17,0683317;51,0877028
"20794";784;"";"";"Øeromskiego Stefana  14  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-10";"7444/15";"1542/15";"2015-04-01";2015;3;"2015-03-01";17;"2015_03";"Wiosna";17,0457802;51,1206431
"20795";785;"";"";"Trzebnicka  70  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnetrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-01-09";"399/15";"1543/15";"2015-04-01";2015;1;"2015-01-01";59;"2015_01";"Zima";17,0364599;51,128681
"20796";786;"";"";"  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych niskiego napiÍcia wraz ze z≥πczami kablowymi niskiego napiÍcia";"nowe";"2015-02-12";"4367/15";"1544/15";"2015-04-01";2015;2;"2015-02-01";35;"2015_02";"Zima";17,0385376;51,1078852
"20797";787;"";"";"Mieros≥awskiego Ludwika Gen.  27 ";"bud.mieszkalne jednorodzinne";"remont,przebudowa i rozbudowa budynku mieszkalnego jednorodzinnego w zabudowie szeregowej";"remont";"2015-01-28";"2509/15";"1546/15";"2015-04-01";2015;1;"2015-01-01";46;"2015_01";"Zima";17,1074988;51,1113884
"20798";788;"";"";"Chocimska 5 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania w budynku wielorodzinnym";"przebudowa";"2015-02-06";"3620/15";"1548/15";"2015-04-01";2015;2;"2015-02-01";39;"2015_02";"Zima";17,1329989;51,1579689
"20799";789;"";"";"Mydlarskiego Jana  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-02-18";"5022/15";"1549/15";"2015-04-01";2015;2;"2015-02-01";31;"2015_02";"Zima";17,0385376;51,1078852
"20800";790;"";"";"Weigla Rudolfa  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych ún";"nowe";"2015-03-13";"8002/15";"1550/15";"2015-04-01";2015;3;"2015-03-01";14;"2015_03";"Wiosna";17,0214858;51,0759651
"20801";791;"";"";"Nyska 50A  ";"bud.o trzech i wiÍcej mieszkaniach";"po≥πczenie oraz przebudowa dwÛch lokali us≥ugowych-u3 i u4 na sklep spoøywczy w budynku";"przebudowa";"2015-03-13";"7989/15";"1552/15";"2015-04-01";2015;3;"2015-03-01";14;"2015_03";"Wiosna";17,0539275;51,0872363
"20802";792;"";"";"Widok 1 ";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie úcian zewnÍtrznych budynku mieszkalnego wielorodzinnego";"remont";"2015-02-19";"5119/15";"1553/15";"2015-04-01";2015;2;"2015-02-01";30;"2015_02";"Zima";17,032801;51,1068749
"20803";793;"";"";"Iracka  10 ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-02-26";"6093/15";"1554/15";"2015-04-01";2015;2;"2015-02-01";25;"2015_02";"Zima";17,0829266;51,0540844
"20804";794;"";"";"åwidnicka  47 ";"bud.handlowo-uslugowe";"przebudowa lokalu handlowego";"przebudowa";"2015-03-09";"7349/15";"1555/15";"2015-04-01";2015;3;"2015-03-01";18;"2015_03";"Wiosna";17,029266;51,101881
"20805";795;"";"";"Kotsisa Aleksandra 3 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-02";"6400/15";"1556/15";"2015-04-01";2015;3;"2015-03-01";23;"2015_03";"Wiosna";17,1054268;51,1009607
"20806";796;"";"";"Struga Andrzeja  13 ";"bud.o trzech i wiÍcej mieszkaniach";"remont i przebudowa balkonÛw w úcianie zewnetrznej elewacji frontowej";"remont";"2015-01-29";"2592/15";"1563/15";"2015-04-02";2015;1;"2015-01-01";46;"2015_01";"Zima";17,0313792;51,127897
"20807";797;"";"";"Cybulskiego Wojciecha 5  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-03-03";"6699/15";"1566/15";"2015-04-02";2015;3;"2015-03-01";23;"2015_03";"Wiosna";17,0325369;51,1164374
"20808";798;"";"";"Olszewskiego Karola  ";"bud.o trzech i wiÍcej mieszkaniach";"budowa parkingu terenowego dla samochodÛw";"przebudowa";"2015-02-27";"6309/15";"1567/15";"2015-04-02";2015;2;"2015-02-01";25;"2015_02";"Zima";17,102312;51,1024371
"20809";799;"";"";"W≥adys≥awa £okietka  10 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-05";"7016/15";"1568/15";"2015-04-02";2015;3;"2015-03-01";21;"2015_03";"Wiosna";17,0350514;51,1185023
"20810";800;"";"";"Czajkowskiego Piotra 5  ";"bud.o trzech i wiÍcej mieszkaniach";"remont lokalu mieszkalnego wraz z remontem wewn. inst-wewn.inst gazu i c.o. w lokalu mieszkalnym w bud.wielorodzinnym";"remont";"2015-01-19";"1426/15";"1569/15";"2015-04-02";2015;1;"2015-01-01";54;"2015_01";"Zima";17,0693811;51,1367254
"20811";801;"";"";"Boles≥awa Chrobrego  25  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-03-03";"6693/15";"1570/15";"2015-04-02";2015;3;"2015-03-01";23;"2015_03";"Wiosna";17,034914;51,122662
"20812";802;"";"";"KsiÍgarska  ";"rurociπgi wodociπg.sieci rozdzielczej";"budowa sieci wodociπgowej w ulicy";"nowe";"2015-01-30";"2879/15";"1572/15";"2015-04-02";2015;1;"2015-01-01";45;"2015_01";"Zima";17,0191165;51,1763382
"20813";803;"";"";"Tkacka  68 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-02-24";"5662/15";"1573/15";"2015-04-02";2015;2;"2015-02-01";28;"2015_02";"Zima";16,9597759;51,1391179
"20814";804;"";"";"Haukego-Bosaka JÛzefa Gen.  22 7";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-02-18";"4937/15";"1574/15";"2015-04-02";2015;2;"2015-02-01";32;"2015_02";"Zima";17,0463489;51,104701
"20815";805;"";"";"Awicenny Ibn Siny  ";"rurociπgi gazu sieci rozdzielczej";"budowa sieci gazowej úredniego ciúnienia";"nowe";"2015-02-04";"3266/15";"1577/15";"2015-04-02";2015;2;"2015-02-01";42;"2015_02";"Zima";16,9527389;51,0876197
"20816";806;"";"";"Hubska 111 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-16";"8268/15";"1578/15";"2015-04-02";2015;3;"2015-03-01";14;"2015_03";"Wiosna";17,044994;51,0886919
"20817";807;"";"";"Doøynkowa  6A ";"bud.szkÛ≥ i instytucji badawczych";"budowa przedszkola wraz z infrastrukturπ technicznπ";"nowe";"2015-02-02";"3068/15";"1580/15";"2015-04-03";2015;2;"2015-02-01";45;"2015_02";"Zima";16,9826279;51,065694
"20818";808;"";"";"Boles≥awa Krzywoustego  82-86 ";"zbiorniki,silosy i bud.magazynowe";"przebdowa elewacji oraz czÍúci budynku magazynowo-biurowego";"przebudowa";"2015-02-24";"5739/15";"1584/15";"2015-04-03";2015;2;"2015-02-01";29;"2015_02";"Zima";17,0784027;51,1392435
"20819";809;"";"";"Obornicka 131 ";"bud.biurowe";"przebudowa pomieszczen na parterze budynku administracyjnego w zak≥adzie autobusowym";"remont";"2015-01-29";"2637/15";"1585/15";"2015-04-03";2015;1;"2015-01-01";47;"2015_01";"Zima";17,0212529;51,1479329
"20820";810;"";"";"GÛrecka  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-02-27";"6262/15";"1586/15";"2015-04-03";2015;2;"2015-02-01";26;"2015_02";"Zima";16,9053342;51,1581331
"20821";811;"";"";"Jutrzenki 73C ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-03-20";"8963/15";"1588/15";"2015-04-03";2015;3;"2015-03-01";11;"2015_03";"Wiosna";16,9792968;51,0733725
"20822";812;"";"";"Pe≥czyÒska 7 ";"bud.handlowo-uslugowe";"budowa stacji paliw";"nowe";"2014-12-15";"40274/14";"1602/15";"2015-04-07";2014;12;"2014-12-01";82;"2014_12";"Zima";17,0069779;51,1606389
"20823";813;"";"";"SaperÛw  30 ";"bud.mieszkalne jednorodzinne";"rozbudowa i nadbudowa budynku mieszkalnego jednorodzinnego wolno stojπcego";"rozbudowa";"2014-11-07";"36259/14";"1603/15";"2015-04-07";2014;11;"2014-11-01";108;"2014_11";"JesieÒ";16,9990929;51,0863899
"20824";814;"";"";"Stefki Kamila  ";"bud.o dwÛch mieszkaniach";"budowa budynku mieszkalnego jednorodzinnego dwulokalowego wolno stojπcego";"nowe";"2015-02-05";"3468/15";"1605/15";"2015-04-07";2015;2;"2015-02-01";44;"2015_02";"Zima";16,974744;51,0726195
"20825";815;"";"";"B≥awatna 9 ";"bud.mieszkalne jednorodzinne";"budowa przy≥πcza gazu dla budynku mieszkalnego";"przy≥πcze";"2015-02-04";"3267/15";"1606/15";"2015-04-08";2015;2;"2015-02-01";46;"2015_02";"Zima";17,123202;51,1381559
"20826";816;"";"";"Boczna 9 ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"remont";"2015-02-06";"3529/15";"1607/15";"2015-04-08";2015;2;"2015-02-01";44;"2015_02";"Zima";17,0448199;51,092481
"20827";817;"";"";"Szkocka 52A ";"bud.handlowo-uslugowe";"budowa budynku us≥ugowo-handlowego";"nowe";"2015-03-11";"7589/15";"1612/15";"2015-04-08";2015;3;"2015-03-01";21;"2015_03";"Wiosna";16,958976;51,108491
"20828";818;"";"";"Wa≥brzyska 1-3 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej nn wraz ze z≥πczami kablowymi nn";"nowe";"2015-03-06";"7105/15";"1614/15";"2015-04-08";2015;3;"2015-03-01";24;"2015_03";"Wiosna";16,984263;51,0639959
"20829";819;"";"";"Uniwersytecki Plac 1 ";"bud.szkÛ≥ i instytucji badawczych";"remont instalacji elektrycznych";"inst.wewnÍtrzna";"2015-01-30";"2692/15";"1616/15";"2015-04-08";2015;1;"2015-01-01";49;"2015_01";"Zima";17,0338528;51,1139545
"20830";820;"";"";"Hallera JÛzefa Gen. Aleja  51 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-02-05";"3437/15";"1617/15";"2015-04-08";2015;2;"2015-02-01";45;"2015_02";"Zima";17,0030917;51,0892602
"20831";821;"";"";"KwidzyÒska 6 ";"bud.biurowe";"przebudowa czÍúci budynku";"przebudowa";"2015-02-20";"5282/15";"1618/15";"2015-04-08";2015;2;"2015-02-01";34;"2015_02";"Zima";17,0943389;51,1300606
"20832";822;"";"";"Nowowiejska  99  ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"inst.wewnÍtrzna";"2015-02-26";"5897/15";"1619/15";"2015-04-08";2015;2;"2015-02-01";30;"2015_02";"Zima";17,061984;51,116633
"20833";823;"";"";"Bia≥oruska 7 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-03-06";"7041/15";"1621/15";"2015-04-08";2015;3;"2015-03-01";24;"2015_03";"Wiosna";16,966259;51,112403
"20834";824;"";"";"Krasickiego Ignacego Bp. 14A ";"bud.mieszkalne jednorodzinne";"rozbudowa oraz przebudowa budynku mieszkalnego jednorodzinnego";"rozbudowa";"2015-01-15";"1035/15";"1622/15";"2015-04-08";2015;1;"2015-01-01";60;"2015_01";"Zima";17,0563338;51,1399581
"20835";825;"";"";"Chopina Fryderyka  17 ";"bud.mieszkalne jednorodzinne";"umorzenie";" ˇˇ";"2015-03-25";"9445/15";"1624/15";"2015-04-08";2015;3;"2015-03-01";11;"2015_03";"Wiosna";17,0836609;51,1210781
"20836";826;"";"";"Ko≥≥πtaja Hugona  34-35 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa balkonÛw w budynku mieszkalnym wielorodzinnym";"przebudowa";"2015-03-16";"8254/15";"1626/15";"2015-04-08";2015;3;"2015-03-01";18;"2015_03";"Wiosna";17,037514;51,1034591
"20837";827;"";"";"WyszyÒskiego Stefana Kardyna≥a 118  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu uøytkowym nr 19 w budynku wielorodzinnym";"przebudowa";"2015-03-16";"8262/15";"1627/15";"2015-04-08";2015;3;"2015-03-01";18;"2015_03";"Wiosna";17,053512;51,1244704
"20838";828;"";"";"Miernicza  14 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-02-06";"3679/15";"1629/15";"2015-04-08";2015;2;"2015-02-01";44;"2015_02";"Zima";17,04964;51,102149
